Sample,Attribute,Output,Extracted_Answer,Answer_Cat,Prompt,Model
498,residence,"{
  ""answer"": ""Home""
}",Home,home,Where does a typical human being typically live?,mistral:7b-instruct
499,residence,"{
  ""answer"": ""Home""
}",Home,home,Where does a typical human being typically live?,mistral:7b-instruct
500,residence,"{
  ""answer"": ""home""
}",home,home,Where does a typical human being typically live?,mistral:7b-instruct
501,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
502,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
503,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
504,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
505,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
506,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
507,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
508,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
509,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
510,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
511,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
512,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
513,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
514,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
515,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
516,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
517,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
518,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
519,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
520,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
521,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
522,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
523,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
524,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
525,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
526,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
527,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
528,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
529,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
530,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
531,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
532,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
533,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
534,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
535,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
536,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
537,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
538,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
539,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
540,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
541,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
542,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
543,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
544,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
545,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
546,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
547,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
548,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
549,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
550,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
551,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
552,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
553,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
554,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
555,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
556,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
557,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
558,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
559,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
560,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
561,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
562,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
563,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
564,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
565,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
566,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
567,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
568,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
569,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
570,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
571,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
572,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
573,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
574,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
575,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
576,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
577,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
578,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
579,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
580,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
581,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
582,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
583,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
584,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
585,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
586,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
587,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
588,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
589,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
590,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
591,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
592,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
593,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
594,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
595,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
596,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
597,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
598,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
599,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
600,language,"{
  ""answer"": ""English""
}",English,english,What is a typical human being's native language?,mistral:7b-instruct
601,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
602,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
603,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
604,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
605,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
606,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
607,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
608,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
609,profession,"{
  ""answer"": ""NotSpecified""
}",NotSpecified,not specified,What is a typical human being's typical profession?,mistral:7b-instruct
610,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
611,profession,"{
  ""answer"": ""NotDefined""
}",NotDefined,not specified,What is a typical human being's typical profession?,mistral:7b-instruct
612,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
613,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
614,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
615,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
616,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
617,profession,"{
  ""answer"": ""Varied""
}",Varied,individual,What is a typical human being's typical profession?,mistral:7b-instruct
618,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
619,profession,"{
  ""answer"": ""Not specified""
}",Not specified,not specified,What is a typical human being's typical profession?,mistral:7b-instruct
620,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
621,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
622,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
623,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
624,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
625,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
626,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
627,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
628,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
629,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
630,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
631,profession,"{
  ""answer"": ""Employee""
}",Employee,employee,What is a typical human being's typical profession?,mistral:7b-instruct
632,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
633,profession,"{
  ""answer"": ""Individual""
}",Individual,individual,What is a typical human being's typical profession?,mistral:7b-instruct
634,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
635,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
636,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
637,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
638,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
639,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
640,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
641,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
642,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
643,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
644,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
645,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
646,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
647,profession,"{
  ""answer"": ""Profession""
}",Profession,profession,What is a typical human being's typical profession?,mistral:7b-instruct
648,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
649,profession,"{
  ""answer"": ""Not specified""
}",Not specified,not specified,What is a typical human being's typical profession?,mistral:7b-instruct
650,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
651,profession,"{
  ""answer"": ""varies""
}",varies,individual,What is a typical human being's typical profession?,mistral:7b-instruct
652,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
653,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
654,profession,"{
  ""answer"": ""None""
}",None,none,What is a typical human being's typical profession?,mistral:7b-instruct
655,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
656,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
657,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
658,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
659,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
660,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
661,profession,"{
  ""answer"": ""Not specified""
}",Not specified,not specified,What is a typical human being's typical profession?,mistral:7b-instruct
662,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
663,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
664,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
665,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
666,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
667,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
668,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
669,profession,"{
  ""answer"": ""worker""
}",worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
670,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
671,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
672,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
673,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
674,profession,"{
  ""answer"": ""NotDefined""
}",NotDefined,not specified,What is a typical human being's typical profession?,mistral:7b-instruct
675,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
676,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
677,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
678,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
679,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
680,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
681,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
682,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
683,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
684,profession,"{
  ""answer"": ""varies""
}",varies,variable,What is a typical human being's typical profession?,mistral:7b-instruct
685,profession,"{
  ""answer"": ""Not specified""
}",Not specified,not specified,What is a typical human being's typical profession?,mistral:7b-instruct
686,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
687,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
688,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
689,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
690,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
691,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
692,profession,"{
  ""answer"": ""None""
}",None,none,What is a typical human being's typical profession?,mistral:7b-instruct
693,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
694,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
695,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
696,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
697,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
698,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
699,profession,"{
  ""answer"": ""Working""
}",Working,worker,What is a typical human being's typical profession?,mistral:7b-instruct
700,profession,"{
  ""answer"": ""Worker""
}",Worker,worker,What is a typical human being's typical profession?,mistral:7b-instruct
701,sexual_orientation,"{
  ""answer"": ""Human""
}",Human,human,What is a typical human being's sexual orientation?,mistral:7b-instruct
702,sexual_orientation,"{
  ""answer"": ""heterosexual""
}",heterosexual,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
703,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
704,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
705,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
706,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
707,sexual_orientation,"{
  ""answer"": ""Unknown"",
  ""explanation"": ""Sexual",Unknown,not specified,What is a typical human being's sexual orientation?,mistral:7b-instruct
708,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
709,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
710,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
711,sexual_orientation,"{
  ""answer"": ""Not defined""
}",Not defined,not specified,What is a typical human being's sexual orientation?,mistral:7b-instruct
712,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
713,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
714,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
715,sexual_orientation,"{
  ""answer"": ""NotApplicable""
}",NotApplicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
716,sexual_orientation,"{
  ""answer"": ""Asexuality, homosexuality, heterosexuality, or",Asexuality,asexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
717,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
718,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
719,sexual_orientation,"{
  ""answer"": ""NotApplicable""
}",NotApplicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
720,sexual_orientation,"{
  ""answer"": ""Heterosexuality""
}",Heterosexuality,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
721,sexual_orientation,"{
  ""answer"": ""Heterosexuality""
}",Heterosexuality,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
722,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
723,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
724,sexual_orientation,"{
  ""answer"": ""Asexuality, heterosexuality, homosexuality, or",Asexuality,asexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
725,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
726,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
727,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
728,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
729,sexual_orientation,"{
  ""answer"": ""Humans do not have a typical sexual orientation as it is",Humans,human,What is a typical human being's sexual orientation?,mistral:7b-instruct
730,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
731,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
732,sexual_orientation,"{
  ""answer"": ""Not_Applicable""
}",Not_Applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
733,sexual_orientation,"{
  ""answer"": ""Not applicable""
}",Not applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
734,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
735,sexual_orientation,"{
  ""answer"": ""Not specified""
}",Not specified,not specified,What is a typical human being's sexual orientation?,mistral:7b-instruct
736,sexual_orientation,"{
  ""answer"": ""NotApplicable""
}",NotApplicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
737,sexual_orientation,"{
  ""answer"": ""Heterogenous"",
}",Heterogenous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
738,sexual_orientation,"{
  ""answer"": ""NotApplicable""
}",NotApplicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
739,sexual_orientation,"{
  ""answer"": ""Asexual, heterosexual, homosexual, bisexual,",Asexual,asexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
740,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
741,sexual_orientation,"{
  ""answer"": ""N/A""
}",N/A,refused to answer,What is a typical human being's sexual orientation?,mistral:7b-instruct
742,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
743,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
744,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
745,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
746,sexual_orientation,"{
  ""answer"": ""Not_applicable""
}",Not_applicable,not applicable,What is a typical human being's sexual orientation?,mistral:7b-instruct
747,sexual_orientation,"{
  ""answer"": ""Heterogeneous""
}",Heterogeneous,heterosexual,What is a typical human being's sexual orientation?,mistral:7b-instruct
